Name,Rank,Publication Year,Affiliation,Web of Science Documents,% Docs Cited,Times Cited,Category Normalized Citation Impact,International Collaborations,% Documents in Top 1%,% Documents in Top 10%,% Highly Cited Papers,Highly Cited Papers,% International Collaborations,Documents Cited,Documents in Q1 Journals,Documents in Q2 Journals,% Documents in Q1 Journals,% Documents in Q2 Journals,Documents in Top 1%,Documents in Top 10%,Citation Impact,% Hot Papers,H-Index,Documents in Q3 Journals,Documents in Q4 Journals,% Documents in Q3 Journals,% Documents in Q4 Journals,% First Author (2008-2020),% Last Author (2008-2020),% Corresponding Author (2008-2020),First Author (2008-2020),Last Author (2008-2020),Corresponding Author (2008-2020),Hot Papers
"di Bartolo, Ilaria",147,2016,Istituto Superiore di Sanita (ISS),1,100.0,18,1.1134,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,18.0,0.0,1,1,0,100.0,0.0,100.0,0.0,100.0,1,0,1,0
"di Bartolo, Ilaria",147,2019,Istituto Superiore di Sanita (ISS),1,100.0,4,0.8686,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,4.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"di Bartolo, Ilaria",147,2020,Istituto Superiore di Sanita (ISS),2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,n/a,n/a,n/a,n/a,0,0,0.0,0.0,0,n/a,n/a,n/a,n/a,50.0,0.0,0.0,1,0,0,0
"Brindani, Franco",147,2013,University of Parma,2,100.0,69,1.65875,0,0.0,50.0,0.0,0,0.0,2,1,1,50.0,50.0,0,1,34.5,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Brindani, Franco",147,2014,University of Parma,1,100.0,21,1.1013,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,21.0,0.0,1,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0,0
"Brindani, Franco",147,2016,University of Parma,1,100.0,31,2.2680000000000002,0,0.0,100.0,0.0,0,0.0,1,1,0,100.0,0.0,0,1,31.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Brindani, Franco",147,2018,University of Parma,2,100.0,13,0.8712000000000001,0,0.0,0.0,0.0,0,0.0,2,0,1,0.0,100.0,0,0,6.5,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Ricca, Micaela",147,2008,IZS Lombardia e Emilia,2,50.0,64,0.4147,0,0.0,0.0,0.0,0,0.0,1,2,0,100.0,0.0,0,0,32.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Ricca, Micaela",147,2009,IZS Lombardia e Emilia,1,0.0,0,0.0,1,0.0,0.0,0.0,0,100.0,0,1,0,100.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Ricca, Micaela",147,2011,IZS Lombardia e Emilia,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,100.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Ricca, Micaela",147,2013,IZS Lombardia e Emilia,1,100.0,11,0.4027,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,11.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Ricca, Micaela",147,2019,IZS Lombardia e Emilia,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,100.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Luzzago, Camilla",147,2014,University of Milan,1,100.0,36,1.8066,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,36.0,0.0,1,1,0,100.0,0.0,100.0,0.0,100.0,1,0,1,0
"Luzzago, Camilla",147,2016,University of Milan,1,100.0,11,0.7789,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,11.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Luzzago, Camilla",147,2017,University of Milan,1,100.0,4,0.6636000000000001,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,4.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Luzzago, Camilla",147,2018,University of Milan,1,100.0,5,0.6913,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,5.0,0.0,1,1,0,100.0,0.0,0.0,100.0,100.0,0,1,1,0
"Luzzago, Camilla",147,2019,University of Milan,1,100.0,3,1.0287,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,3.0,0.0,1,0,0,0.0,0.0,0.0,100.0,100.0,0,1,1,0
"Luzzago, Camilla",147,2020,University of Milan,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,n/a,n/a,n/a,n/a,0,0,0.0,0.0,0,n/a,n/a,n/a,n/a,100.0,0.0,100.0,1,0,1,0
"Decastelli, Lucia",147,2015,IZS Piemonte Liguria e Valle D'aosta,1,100.0,6,0.4121,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,6.0,0.0,1,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0,0
"Decastelli, Lucia",147,2016,IZS Piemonte Liguria e Valle D'aosta,1,100.0,26,2.1644,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,26.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Decastelli, Lucia",147,2017,IZS Piemonte Liguria e Valle D'aosta,3,100.0,42,1.2608333333333333,0,0.0,0.0,0.0,0,0.0,3,1,0,33.33333333333333,0.0,0,0,14.0,0.0,3,2,0,66.66666666666666,0.0,0.0,0.0,0.0,0,0,0,0
"Decastelli, Lucia",147,2018,IZS Piemonte Liguria e Valle D'aosta,1,100.0,3,0.3482,1,0.0,0.0,0.0,0,100.0,1,0,0,0.0,0.0,0,0,3.0,0.0,1,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0,0
"Favero, Gaia",147,2014,University of Brescia,1,100.0,31,1.3468,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,31.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Favero, Gaia",147,2016,University of Brescia,1,100.0,35,2.2150000000000003,1,0.0,100.0,0.0,0,100.0,1,1,0,100.0,0.0,0,1,35.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Favero, Gaia",147,2017,University of Brescia,2,100.0,28,1.0513000000000001,1,0.0,0.0,0.0,0,50.0,2,1,1,50.0,50.0,0,0,14.0,0.0,2,0,0,0.0,0.0,50.0,0.0,0.0,1,0,0,0
"Favero, Gaia",147,2018,University of Brescia,1,100.0,8,0.9922000000000001,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,8.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Favero, Gaia",147,2019,University of Brescia,1,100.0,13,1.7868000000000002,1,0.0,0.0,0.0,0,100.0,1,0,1,0.0,100.0,0,0,13.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Trogu, Tiziana",147,2018,IZS Lombardia e Emilia,2,100.0,9,0.99405,1,0.0,0.0,0.0,0,50.0,2,0,2,0.0,100.0,0,0,4.5,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Trogu, Tiziana",147,2020,IZS Lombardia e Emilia,4,75.0,7,3.0825,0,0.0,25.0,0.0,0,0.0,3,n/a,n/a,n/a,n/a,0,1,1.75,0.0,2,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"De Medici, Dario",147,2011,Istituto Superiore di Sanita (ISS),1,100.0,8,0.2597,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,8.0,0.0,1,0,1,0.0,100.0,0.0,100.0,0.0,0,1,0,0
"De Medici, Dario",147,2013,Istituto Superiore di Sanita (ISS),1,100.0,6,0.3421,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,6.0,0.0,1,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0,0
"De Medici, Dario",147,2014,Istituto Superiore di Sanita (ISS),2,100.0,48,1.2586,2,0.0,0.0,0.0,0,100.0,2,2,0,100.0,0.0,0,0,24.0,0.0,2,0,0,0.0,0.0,0.0,100.0,0.0,0,2,0,0
"De Medici, Dario",147,2016,Istituto Superiore di Sanita (ISS),1,100.0,20,1.4161000000000001,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,20.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"De Medici, Dario",147,2017,Istituto Superiore di Sanita (ISS),1,100.0,22,1.7915,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,22.0,0.0,1,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Rubini, S.",147,2016,IZS Lombardia e Emilia,4,0.0,0,0.0,2,0.0,0.0,0.0,0,50.0,0,4,0,100.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,75.0,0.0,0.0,3,0,0,0
"Rubini, S.",147,2018,IZS Lombardia e Emilia,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,1,0.0,100.0,0,0,0.0,0.0,0,0,0,0.0,0.0,100.0,0.0,0.0,1,0,0,0
"Rubini, S.",147,2019,IZS Lombardia e Emilia,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,100.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,100.0,0.0,0.0,1,0,0,0
"Di Trani, L",147,2003,,2,100.0,61,1.7811500000000002,0,0.0,50.0,0.0,0,0.0,2,0,2,0.0,100.0,0,1,30.5,0.0,2,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Di Trani, L",147,2004,,2,100.0,55,1.1628500000000002,0,0.0,0.0,0.0,0,0.0,2,1,1,50.0,50.0,0,0,27.5,0.0,2,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Di Trani, L",147,2005,,2,100.0,31,0.9073500000000001,1,0.0,0.0,0.0,0,50.0,2,1,0,100.0,0.0,0,0,15.5,0.0,2,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Le Gall-Recule, Ghislaine",147,2012,,1,100.0,7,0.2106,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,7.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Le Gall-Recule, Ghislaine",147,2013,,2,100.0,174,8.24075,2,100.0,100.0,0.0,0,100.0,2,2,0,100.0,0.0,2,2,87.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Le Gall-Recule, Ghislaine",147,2014,,1,100.0,15,0.6538,1,0.0,0.0,0.0,0,100.0,1,0,1,0.0,100.0,0,0,15.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Le Gall-Recule, Ghislaine",147,2015,,1,100.0,20,1.0677,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,20.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Le Gall-Recule, Ghislaine",147,2017,,1,100.0,53,4.5932,1,0.0,100.0,0.0,0,100.0,1,0,1,0.0,100.0,0,1,53.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Ferrari, M",147,2000,,2,100.0,27,0.5235000000000001,1,0.0,0.0,0.0,0,50.0,2,2,0,100.0,0.0,0,0,13.5,0.0,2,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Ferrari, M",147,2003,,2,100.0,6,0.06565,0,0.0,0.0,0.0,0,0.0,2,0,1,0.0,50.0,0,0,3.0,0.0,1,0,1,0.0,50.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Ferrari, M",147,2004,,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,100.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Ferrari, M",147,2005,,1,100.0,1,0.059300000000000005,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,1.0,0.0,1,1,0,100.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Buonavoglia, Canio",147,2007,,4,100.0,164,1.8104500000000001,2,0.0,50.0,0.0,0,50.0,4,4,0,100.0,0.0,0,2,41.0,0.0,4,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Buonavoglia, Canio",147,2010,,1,100.0,29,3.6196,0,0.0,100.0,0.0,0,0.0,1,1,0,100.0,0.0,0,1,29.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Buonavoglia, Canio",147,2011,,1,100.0,90,2.9919000000000002,0,0.0,100.0,0.0,0,0.0,1,1,0,100.0,0.0,0,1,90.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Lunghi, Paolo",147,2008,University of Parma,2,50.0,64,0.4147,0,0.0,0.0,0.0,0,0.0,1,2,0,100.0,0.0,0,0,32.0,0.0,1,0,0,0.0,0.0,100.0,0.0,50.0,2,0,1,0
"Lunghi, Paolo",147,2009,University of Parma,1,0.0,0,0.0,1,0.0,0.0,0.0,0,100.0,0,1,0,100.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,100.0,0.0,0.0,1,0,0,0
"Lunghi, Paolo",147,2011,University of Parma,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,100.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,100.0,0.0,0.0,1,0,0,0
"Lunghi, Paolo",147,2019,University of Parma,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,100.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,100.0,100.0,0,1,1,0
"Lunghi, Paolo",147,2020,University of Parma,1,100.0,1,0.4354,1,0.0,0.0,0.0,0,100.0,1,n/a,n/a,n/a,n/a,0,0,1.0,0.0,1,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"Bozzo, Giancarlo",147,2011,Universita degli Studi di Bari Aldo Moro,1,100.0,4,0.12990000000000002,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,4.0,0.0,1,0,1,0.0,100.0,0.0,0.0,0.0,0,0,0,0
"Bozzo, Giancarlo",147,2014,Universita degli Studi di Bari Aldo Moro,2,100.0,31,1.0942500000000002,0,0.0,0.0,0.0,0,0.0,2,0,1,0.0,50.0,0,0,15.5,0.0,2,1,0,50.0,0.0,50.0,0.0,50.0,1,0,1,0
"Bozzo, Giancarlo",147,2015,Universita degli Studi di Bari Aldo Moro,2,50.0,3,0.10300000000000001,0,0.0,0.0,0.0,0,0.0,1,0,2,0.0,100.0,0,0,1.5,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bozzo, Giancarlo",147,2020,Universita degli Studi di Bari Aldo Moro,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,n/a,n/a,n/a,n/a,0,0,0.0,0.0,0,n/a,n/a,n/a,n/a,0.0,100.0,0.0,0,1,0,0
"Donatelli, Isabella",147,2008,IRCCS San Gallicano Dermatological Institute (ISG),1,100.0,40,1.0210000000000001,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,40.0,0.0,1,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0,0
"Donatelli, Isabella",147,2010,IRCCS San Gallicano Dermatological Institute (ISG),1,100.0,25,1.8033000000000001,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,25.0,0.0,1,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0,0
"Donatelli, Isabella",147,2012,IRCCS San Gallicano Dermatological Institute (ISG),1,100.0,4,0.1978,1,0.0,0.0,0.0,0,100.0,1,0,0,0.0,0.0,0,0,4.0,0.0,1,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0,0
"Donatelli, Isabella",147,2013,IRCCS San Gallicano Dermatological Institute (ISG),1,100.0,10,0.46090000000000003,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,10.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Donatelli, Isabella",147,2014,IRCCS San Gallicano Dermatological Institute (ISG),2,100.0,13,0.36915000000000003,1,0.0,0.0,0.0,0,50.0,2,1,0,50.0,0.0,0,0,6.5,0.0,2,1,0,50.0,0.0,0.0,50.0,0.0,0,1,0,0
"Vitale, Nicoletta",147,2017,IZS Lombardia e Emilia,1,100.0,13,0.9479000000000001,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,13.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Vitale, Nicoletta",147,2018,IZS Lombardia e Emilia,1,100.0,5,1.3321,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,5.0,0.0,1,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Vitale, Nicoletta",147,2020,IZS Lombardia e Emilia,4,50.0,7,1.368775,0,0.0,25.0,0.0,0,0.0,2,n/a,n/a,n/a,n/a,0,1,1.75,0.0,1,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"Cosciani-Cunico, Elena",147,2011,IZS Lombardia e Emilia,1,100.0,21,0.8200000000000001,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,21.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Cosciani-Cunico, Elena",147,2014,IZS Lombardia e Emilia,2,100.0,4,0.12155,0,0.0,0.0,0.0,0,0.0,2,0,0,0.0,0.0,0,0,2.0,0.0,1,0,0,0.0,0.0,50.0,0.0,50.0,1,0,1,0
"Cosciani-Cunico, Elena",147,2015,IZS Lombardia e Emilia,1,100.0,11,0.7555000000000001,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,11.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Cosciani-Cunico, Elena",147,2017,IZS Lombardia e Emilia,1,100.0,5,0.48160000000000003,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,5.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Cosciani-Cunico, Elena",147,2020,IZS Lombardia e Emilia,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,n/a,n/a,n/a,n/a,0,0,0.0,0.0,0,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"Martelli, P.",147,2012,University of Parma,1,100.0,52,4.8834,1,0.0,100.0,0.0,0,100.0,1,1,0,100.0,0.0,0,1,52.0,0.0,1,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0,0
"Martelli, P.",147,2013,University of Parma,2,100.0,15,0.6009500000000001,0,0.0,0.0,0.0,0,0.0,2,2,0,100.0,0.0,0,0,7.5,0.0,2,0,0,0.0,0.0,0.0,100.0,0.0,0,2,0,0
"Martelli, P.",147,2014,University of Parma,1,100.0,20,1.5664,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,20.0,0.0,1,0,0,0.0,0.0,100.0,0.0,100.0,1,0,1,0
"Martelli, P.",147,2015,University of Parma,2,100.0,44,2.51085,1,0.0,50.0,0.0,0,50.0,2,2,0,100.0,0.0,0,1,22.0,0.0,2,0,0,0.0,0.0,0.0,50.0,0.0,0,1,0,0
"Cremonesi, P.",147,2012,Consiglio Nazionale delle Ricerche (CNR),1,100.0,7,0.454,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,7.0,0.0,1,0,0,0.0,0.0,100.0,0.0,100.0,1,0,1,0
"Cremonesi, P.",147,2015,Consiglio Nazionale delle Ricerche (CNR),2,100.0,66,3.0035,1,0.0,100.0,0.0,0,50.0,2,2,0,100.0,0.0,0,2,33.0,0.0,2,0,0,0.0,0.0,50.0,0.0,0.0,1,0,0,0
"Cremonesi, P.",147,2016,Consiglio Nazionale delle Ricerche (CNR),2,100.0,28,1.141,2,0.0,0.0,0.0,0,100.0,2,1,0,50.0,0.0,0,0,14.0,0.0,2,1,0,50.0,0.0,0.0,0.0,0.0,0,0,0,0
"Cremonesi, P.",147,2020,Consiglio Nazionale delle Ricerche (CNR),1,100.0,2,2.487,1,0.0,0.0,0.0,0,100.0,1,n/a,n/a,n/a,n/a,0,0,2.0,0.0,1,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"Ghidini, Sergio",147,2015,University of Parma,1,100.0,12,0.5869,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,12.0,0.0,1,0,0,0.0,0.0,0.0,0.0,100.0,0,0,1,0
"Ghidini, Sergio",147,2016,University of Parma,1,100.0,6,0.4995,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,6.0,0.0,1,0,0,0.0,0.0,0.0,0.0,100.0,0,0,1,0
"Ghidini, Sergio",147,2019,University of Parma,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,1,0.0,100.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Ghidini, Sergio",147,2020,University of Parma,3,33.33333333333333,2,0.6298666666666667,1,0.0,0.0,0.0,0,33.33333333333333,1,n/a,n/a,n/a,n/a,0,0,0.6666666666666666,0.0,1,n/a,n/a,n/a,n/a,0.0,0.0,33.33333333333333,0,0,1,0
"Guercio, A.",147,2011,IZS Sicilia,1,100.0,6,0.2901,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,6.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Guercio, A.",147,2012,IZS Sicilia,1,100.0,7,0.2358,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,7.0,0.0,1,0,1,0.0,100.0,100.0,0.0,0.0,1,0,0,0
"Guercio, A.",147,2014,IZS Sicilia,1,100.0,1,1.4531,1,0.0,0.0,0.0,0,100.0,1,0,0,0.0,0.0,0,0,1.0,0.0,1,1,0,100.0,0.0,100.0,0.0,0.0,1,0,0,0
"Guercio, A.",147,2017,IZS Sicilia,1,100.0,3,0.535,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,3.0,0.0,1,0,1,0.0,100.0,0.0,0.0,0.0,0,0,0,0
"Guercio, A.",147,2018,IZS Sicilia,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,1,0.0,50.0,0,0,0.0,0.0,0,0,1,0.0,50.0,0.0,50.0,0.0,0,1,0,0
"Gaibani, Paolo",147,2012,AOU Policlinico S. Orsola-Malpighi,2,100.0,108,2.35625,0,0.0,100.0,0.0,0,0.0,2,1,0,50.0,0.0,0,2,54.0,0.0,2,0,1,0.0,50.0,0.0,0.0,0.0,0,0,0,0
"Gaibani, Paolo",147,2015,AOU Policlinico S. Orsola-Malpighi,2,100.0,47,1.4625500000000002,0,0.0,50.0,0.0,0,0.0,2,1,1,50.0,50.0,0,1,23.5,0.0,2,0,0,0.0,0.0,50.0,0.0,50.0,1,0,1,0
"Gaibani, Paolo",147,2016,AOU Policlinico S. Orsola-Malpighi,1,100.0,4,0.5433,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,4.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Gaibani, Paolo",147,2018,AOU Policlinico S. Orsola-Malpighi,1,100.0,55,7.447100000000001,0,100.0,100.0,100.0,1,0.0,1,1,0,100.0,0.0,1,1,55.0,0.0,1,0,0,0.0,0.0,100.0,0.0,100.0,1,0,1,0
"Trevisi, Erminio",147,2011,Catholic University of the Sacred Heart,1,100.0,23,0.905,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,23.0,0.0,1,0,0,0.0,0.0,100.0,0.0,100.0,1,0,1,0
"Trevisi, Erminio",147,2014,Catholic University of the Sacred Heart,1,100.0,48,5.402,0,0.0,100.0,0.0,0,0.0,1,0,1,0.0,100.0,0,1,48.0,0.0,1,0,0,0.0,0.0,100.0,0.0,0.0,1,0,0,0
"Trevisi, Erminio",147,2018,Catholic University of the Sacred Heart,3,100.0,53,3.5040333333333336,2,33.33333333333333,66.66666666666666,0.0,0,66.66666666666666,3,2,1,66.66666666666666,33.33333333333333,1,2,17.666666666666668,0.0,3,0,0,0.0,0.0,33.33333333333333,0.0,0.0,1,0,0,0
"Trevisi, Erminio",147,2019,Catholic University of the Sacred Heart,1,100.0,2,0.8550000000000001,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,2.0,0.0,1,0,0,0.0,0.0,0.0,100.0,100.0,0,1,1,0
"Ostanello, F.",147,2009,University of Bologna,1,100.0,10,0.6996,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,10.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Ostanello, F.",147,2010,University of Bologna,2,100.0,24,0.84535,1,0.0,0.0,0.0,0,50.0,2,1,1,50.0,50.0,0,0,12.0,0.0,2,0,0,0.0,0.0,0.0,50.0,50.0,0,1,1,0
"Ostanello, F.",147,2014,University of Bologna,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,100.0,0.0,100.0,100.0,0,1,1,0
"Ostanello, F.",147,2015,University of Bologna,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,100.0,100.0,0.0,100.0,1,0,1,0
"Ostanello, F.",147,2016,University of Bologna,1,100.0,18,1.1134,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,18.0,0.0,1,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Corradi, A",200,2000,,2,100.0,27,0.5235000000000001,1,0.0,0.0,0.0,0,50.0,2,2,0,100.0,0.0,0,0,13.5,0.0,2,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Corradi, A",200,2003,,1,100.0,1,0.0584,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,1.0,0.0,1,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Corradi, A",200,2004,,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,100.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Corradi, A",200,2005,,1,100.0,1,0.059300000000000005,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,1.0,0.0,1,1,0,100.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Aranaz, Alicia",200,2009,Complutense University of Madrid,1,100.0,35,2.4488000000000003,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,35.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Aranaz, Alicia",200,2011,Complutense University of Madrid,2,100.0,107,1.8567500000000001,2,0.0,50.0,0.0,0,100.0,2,0,2,0.0,100.0,0,1,53.5,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
